NAME,ID,LEVEL,AREA,CAPITAL
Garça,351670,AMC 91-00,557.2,False
Garça,3516705,Municípios,557.2,False
Gastão Vidigal,351680,AMC 91-00,181.3,False
Gastão Vidigal,351680,AMC 70-00,181.3,False
Gastão Vidigal,3516804,Municípios,181.3,False
Gavião Peixoto,3516853,Municípios,244.3,False
General Salgado,3516903,Municípios,494.6,False
Getulina,351700,AMC 60-00,677.2,
Getulina,351700,AMC 70-00,677.2,False
Getulina,351700,AMC 91-00,677.2,False
Getulina,3517000,Municípios,677.2,False
Glicério,351710,AMC 60-00,274.8,
Glicério,351710,AMC 91-00,274.8,False
Glicério,351710,AMC 70-00,274.8,False
Glicério,3517109,Municípios,274.8,False
Guaiçara,351720,AMC 60-00,270.0,
Guaiçara,351720,AMC 70-00,270.0,False
Guaiçara,351720,AMC 91-00,270.0,False
Guaiçara,3517208,Municípios,270.0,False
Guaimbê,351730,AMC 60-00,218.0,
Guaimbê,351730,AMC 91-00,218.0,False
Guaimbê,351730,AMC 70-00,218.0,False
Guaimbê,3517307,Municípios,218.0,False
Guaíra,351740,AMC 60-00,1262.2,
Guaíra,351740,AMC 40-00,1262.2,
Guaíra,351740,AMC 70-00,1262.2,False
Guaíra,351740,AMC 91-00,1262.2,False
Guaíra,3517406,Municípios,1262.2,False
Guapiaçu,351750,AMC 60-00,326.0,
Guapiaçu,351750,AMC 91-00,326.0,False
Guapiaçu,351750,AMC 70-00,326.0,False
Guapiaçu,3517505,Municípios,326.0,False
Guapiara,351760,AMC 60-00,408.5,
Guapiara,351760,AMC 70-00,408.5,False
Guapiara,351760,AMC 91-00,408.5,False
Guapiara,3517604,Municípios,408.5,False
Guará,351770,AMC 60-00,363.7,
Guará,351770,AMC 40-00,363.7,
Guará,351770,AMC 91-00,363.7,False
Guará,351770,AMC 70-00,363.7,False
Guará,3517703,Municípios,363.7,False
Guaraçaí,351780,AMC 60-00,570.0,
Guaraçaí,351780,AMC 70-00,570.0,False
Guaraçaí,351780,AMC 91-00,570.0,False
Guaraçaí,3517802,Municípios,570.0,False
Guaraci,351790,AMC 60-00,640.7,
Guaraci,351790,AMC 91-00,640.7,False
Guaraci,351790,AMC 70-00,640.7,False
Guaraci,3517901,Municípios,640.7,False
Guarani d'Oeste,3518008,Municípios,84.8,False
Guarantã,351810,AMC 60-00,463.0,
Guarantã,351810,AMC 70-00,463.0,False
Guarantã,351810,AMC 91-00,463.0,False
Guarantã,3518107,Municípios,463.0,False
Guararapes,351820,AMC 60-00,959.1,
Guararapes,351820,AMC 91-00,959.1,False
Guararapes,351820,AMC 70-00,959.1,False
Guararapes,3518206,Municípios,959.1,False
Guararema,351830,AMC 60-00,271.1,
Guararema,351830,AMC 40-00,271.1,
Guararema,351830,AMC 20-00,271.1,
Guararema,351830,AMC 70-00,271.1,False
Guararema,351830,AMC 91-00,271.1,False
Guararema,3518305,Municípios,271.1,False
Guaratinguetá,3518404,Municípios,753.3,False
Guareí,351850,AMC 20-00,567.6,
Guareí,351850,AMC 40-00,567.6,
Guareí,351850,AMC 60-00,567.6,
Guareí,351850,AMC 91-00,567.6,False
Guareí,351850,AMC 70-00,567.6,False
Guareí,3518503,Municípios,567.6,False
Guariba,351860,AMC 60-00,271.2,
Guariba,351860,AMC 70-00,271.2,False
Guariba,351860,AMC 91-00,271.2,False
Guariba,3518602,Municípios,271.2,False
Guarujá,351870,AMC 60-00,143.0,
Guarujá,351870,AMC 40-00,143.0,
Guarujá,351870,AMC 91-00,143.0,False
Guarujá,351870,AMC 70-00,143.0,False
Guarujá,3518701,Municípios,143.0,False
Guarulhos,351880,AMC 20-00,317.9,
Guarulhos,351880,AMC 40-00,317.9,
Guarulhos,351880,AMC 60-00,317.9,
Guarulhos,351880,AMC 70-00,317.9,False
Guarulhos,351880,AMC 91-00,317.9,False
Guarulhos,3518800,Municípios,317.9,False
Guatapará,3518859,Municípios,413.7,False
Guzolândia,351890,AMC 91-00,254.4,False
Guzolândia,351890,AMC 70-00,254.4,False
Guzolândia,3518909,Municípios,254.4,False
Herculândia,351900,AMC 60-00,366.2,
Herculândia,351900,AMC 70-00,366.2,False
Herculândia,351900,AMC 91-00,366.2,False
Herculândia,3519006,Municípios,366.2,False
Holambra,3519055,Municípios,64.4,False
Hortolândia,3519071,Municípios,62.4,False
Iacanga,351910,AMC 60-00,549.5,
Iacanga,351910,AMC 91-00,549.5,False
Iacanga,351910,AMC 70-00,549.5,False
Iacanga,3519105,Municípios,549.5,False
Iacri,351920,AMC 60-00,324.9,
Iacri,351920,AMC 70-00,324.9,False
Iacri,351920,AMC 91-00,324.9,False
Iacri,3519204,Municípios,324.9,False
Iaras,3519253,Municípios,402.4,False
Ibaté,351930,AMC 60-00,290.3,
Ibaté,351930,AMC 91-00,290.3,False
Ibaté,351930,AMC 70-00,290.3,False
Ibaté,3519303,Municípios,290.3,False
Ibirá,351940,AMC 60-00,271.3,
Ibirá,351940,AMC 40-00,271.3,
Ibirá,351940,AMC 70-00,271.3,False
Ibirá,351940,AMC 91-00,271.3,False
Ibirá,3519402,Municípios,271.3,False
Ibirarema,351950,AMC 60-00,229.0,
Ibirarema,351950,AMC 91-00,229.0,False
Ibirarema,351950,AMC 70-00,229.0,False
Ibirarema,3519501,Municípios,229.0,False
Ibitinga,351960,AMC 60-00,690.5,
Ibitinga,351960,AMC 40-00,690.5,
Ibitinga,351960,AMC 70-00,690.5,False
Ibitinga,351960,AMC 91-00,690.5,False
Ibitinga,3519600,Municípios,690.5,False
Ibiúna,351970,AMC 40-00,1062.1,
Ibiúna,351970,AMC 60-00,1062.1,
Ibiúna,351970,AMC 20-00,1062.1,
Ibiúna,351970,AMC 91-00,1062.1,False
Ibiúna,351970,AMC 1872-00,1062.1,
Ibiúna,351970,AMC 70-00,1062.1,False
Ibiúna,3519709,Municípios,1062.1,False
Icém,351980,AMC 70-00,364.1,False
Icém,351980,AMC 91-00,364.1,False
Icém,3519808,Municípios,364.1,False
Iepê,3519907,Municípios,597.5,False
Igaraçu do Tietê,352000,AMC 60-00,96.8,
Igaraçu do Tietê,352000,AMC 91-00,96.8,False
Igaraçu do Tietê,352000,AMC 70-00,96.8,False
Igaraçu do Tietê,3520004,Municípios,96.8,False
Igarapava,352010,AMC 70-00,468.5,False
Igarapava,352010,AMC 91-00,468.5,False
Igarapava,3520103,Municípios,468.5,False
Igaratá,352020,AMC 60-00,294.0,
Igaratá,352020,AMC 91-00,294.0,False
Igaratá,352020,AMC 70-00,294.0,False
Igaratá,3520202,Municípios,294.0,False
Iguape,3520301,Municípios,1985.4,False
Ilhabela,352040,AMC 20-00,348.2,
Ilhabela,352040,AMC 60-00,348.2,
Ilhabela,352040,AMC 40-00,348.2,
Ilhabela,352040,AMC 70-00,348.2,False
Ilhabela,352040,AMC 91-00,348.2,False
Ilhabela,352040,AMC 1872-00,348.2,
Ilhabela,3520400,Municípios,348.2,False
Ilha Comprida,3520426,Municípios,188.9,False
Ilha Solteira,3520442,Municípios,661.3,False
Indaiatuba,352050,AMC 20-00,311.3,
Indaiatuba,352050,AMC 40-00,311.3,
Indaiatuba,352050,AMC 60-00,311.3,
Indaiatuba,352050,AMC 1872-00,311.3,
Indaiatuba,352050,AMC 91-00,311.3,False
Indaiatuba,352050,AMC 70-00,311.3,False
Indaiatuba,3520509,Municípios,311.3,False
Indiana,352060,AMC 60-00,127.9,
Indiana,352060,AMC 70-00,127.9,False
Indiana,352060,AMC 91-00,127.9,False
Indiana,3520608,Municípios,127.9,False
Indiaporã,352070,AMC 60-00,280.3,
Indiaporã,352070,AMC 91-00,280.3,False
Indiaporã,352070,AMC 70-00,280.3,False
Indiaporã,3520707,Municípios,280.3,False
Inúbia Paulista,352080,AMC 60-00,86.9,
Inúbia Paulista,352080,AMC 70-00,86.9,False
Inúbia Paulista,352080,AMC 91-00,86.9,False
Inúbia Paulista,3520806,Municípios,86.9,False
Ipaussu,352090,AMC 60-00,209.6,
Ipaussu,352090,AMC 40-00,209.6,
Ipaussu,352090,AMC 20-00,209.6,
Ipaussu,352090,AMC 91-00,209.6,False
Ipaussu,352090,AMC 70-00,209.6,False
Ipaussu,3520905,Municípios,209.6,False
Iperó,352100,AMC 70-00,171.4,False
Iperó,352100,AMC 91-00,171.4,False
Iperó,3521002,Municípios,171.4,False
Ipeúna,352110,AMC 91-00,191.0,False
Ipeúna,352110,AMC 70-00,191.0,False
Ipeúna,3521101,Municípios,191.0,False
Ipiguá,3521150,Municípios,134.4,False
Iporanga,352120,AMC 70-00,1162.7,False
Iporanga,352120,AMC 91-00,1162.7,False
Iporanga,3521200,Municípios,1162.7,False
Ipuã,352130,AMC 60-00,466.9,
Ipuã,352130,AMC 91-00,466.9,False
Ipuã,352130,AMC 70-00,466.9,False
Ipuã,3521309,Municípios,466.9,False
Iracemápolis,352140,AMC 60-00,115.6,
Iracemápolis,352140,AMC 70-00,115.6,False
Iracemápolis,352140,AMC 91-00,115.6,False
Iracemápolis,3521408,Municípios,115.6,False
Irapuã,352150,AMC 60-00,258.1,
Irapuã,352150,AMC 91-00,258.1,False
Irapuã,352150,AMC 70-00,258.1,False
Irapuã,3521507,Municípios,258.1,False
Irapuru,352160,AMC 60-00,214.0,
Irapuru,352160,AMC 70-00,214.0,False
Irapuru,352160,AMC 91-00,214.0,False
Irapuru,3521606,Municípios,214.0,False
Itaberá,352170,AMC 60-00,1085.3,
Itaberá,352170,AMC 40-00,1085.3,
Itaberá,352170,AMC 20-00,1085.3,
Itaberá,352170,AMC 91-00,1085.3,False
Itaberá,352170,AMC 70-00,1085.3,False
Itaberá,3521705,Municípios,1085.3,False
Itaí,352180,AMC 60-00,1114.9,
Itaí,352180,AMC 70-00,1114.9,False
Itaí,352180,AMC 91-00,1114.9,False
Itaí,3521804,Municípios,1114.9,False
Itajobi,3521903,Municípios,503.2,False
Itaju,352200,AMC 60-00,229.4,
Itaju,352200,AMC 91-00,229.4,False
Itaju,352200,AMC 70-00,229.4,False
Itaju,3522000,Municípios,229.4,False
Itanhaém,352210,AMC 60-00,597.4,
Itanhaém,352210,AMC 70-00,597.4,False
Itanhaém,352210,AMC 91-00,597.4,False
Itanhaém,3522109,Municípios,597.4,False
Itaóca,3522158,Municípios,204.7,False
Itapecerica da Serra,3522208,Municípios,151.8,False
Itapetininga,3522307,Municípios,1796.2,False
Itapeva,3522406,Municípios,1830.9,False
Itapevi,352250,AMC 60-00,91.6,
Itapevi,352250,AMC 91-00,91.6,False
Itapevi,352250,AMC 70-00,91.6,False
Itapevi,3522505,Municípios,91.6,False
Itapira,352260,AMC 20-00,518.8,
Itapira,352260,AMC 60-00,518.8,
Itapira,352260,AMC 40-00,518.8,
Itapira,352260,AMC 70-00,518.8,False
Itapira,352260,AMC 91-00,518.8,False
Itapira,352260,AMC 1872-00,518.8,
Itapira,3522604,Municípios,518.8,False
Itapirapuã Paulista,3522653,Municípios,407.1,False
Itápolis,352270,AMC 40-00,999.7,
Itápolis,352270,AMC 60-00,999.7,
Itápolis,352270,AMC 91-00,999.7,False
Itápolis,352270,AMC 70-00,999.7,False
Itápolis,3522703,Municípios,999.7,False
Itaporanga,352280,AMC 70-00,509.1,False
Itaporanga,352280,AMC 91-00,509.1,False
Itaporanga,3522802,Municípios,509.1,False
Itapuí,352290,AMC 60-00,140.0,
Itapuí,352290,AMC 91-00,140.0,False
Itapuí,352290,AMC 70-00,140.0,False
Itapuí,3522901,Municípios,140.0,False
Itapura,352300,AMC 70-00,308.1,False
Itapura,352300,AMC 91-00,308.1,False
Itapura,3523008,Municípios,308.1,False
Itaquaquecetuba,352310,AMC 60-00,82.0,
Itaquaquecetuba,352310,AMC 91-00,82.0,False
Itaquaquecetuba,352310,AMC 70-00,82.0,False
Itaquaquecetuba,3523107,Municípios,82.0,False
Itararé,3523206,Municípios,1005.8,False
Itariri,352330,AMC 60-00,274.0,
Itariri,352330,AMC 70-00,274.0,False
Itariri,352330,AMC 91-00,274.0,False
Itariri,3523305,Municípios,274.0,False
Itatiba,352340,AMC 91-00,323.3,False
Itatiba,352340,AMC 70-00,323.3,False
Itatiba,3523404,Municípios,323.3,False
Itatinga,352350,AMC 20-00,982.2,
Itatinga,352350,AMC 60-00,982.2,
Itatinga,352350,AMC 40-00,982.2,
Itatinga,352350,AMC 70-00,982.2,False
Itatinga,352350,AMC 91-00,982.2,False
Itatinga,3523503,Municípios,982.2,False
Itirapina,352360,AMC 40-00,565.7,
Itirapina,352360,AMC 60-00,565.7,
Itirapina,352360,AMC 91-00,565.7,False
Itirapina,352360,AMC 70-00,565.7,False
Itirapina,3523602,Municípios,565.7,False
Itirapuã,352370,AMC 60-00,161.9,
Itirapuã,352370,AMC 70-00,161.9,False
Itirapuã,352370,AMC 91-00,161.9,False
Itirapuã,3523701,Municípios,161.9,False
Itobi,352380,AMC 60-00,139.0,
Itobi,352380,AMC 91-00,139.0,False
Itobi,352380,AMC 70-00,139.0,False
Itobi,3523800,Municípios,139.0,False
Itu,352390,AMC 60-00,641.6,
Itu,352390,AMC 40-00,641.6,
Itu,352390,AMC 20-00,641.6,
Itu,352390,AMC 70-00,641.6,False
Itu,352390,AMC 91-00,641.6,False
Itu,3523909,Municípios,641.6,False
Itupeva,352400,AMC 91-00,201.0,False
Itupeva,352400,AMC 70-00,201.0,False
Itupeva,3524006,Municípios,201.0,False
Ituverava,352410,AMC 60-00,699.8,
Ituverava,352410,AMC 70-00,699.8,False
Ituverava,352410,AMC 91-00,699.8,False
Ituverava,3524105,Municípios,699.8,False
Jaborandi,352420,AMC 60-00,275.0,
Jaborandi,352420,AMC 91-00,275.0,False
Jaborandi,352420,AMC 70-00,275.0,False
Jaborandi,3524204,Municípios,275.0,False
Jaboticabal,352430,AMC 60-00,708.6,
Jaboticabal,352430,AMC 70-00,708.6,False
Jaboticabal,352430,AMC 91-00,708.6,False
Jaboticabal,3524303,Municípios,708.6,False
Jacareí,352440,AMC 60-00,461.1,
Jacareí,352440,AMC 40-00,461.1,
Jacareí,352440,AMC 20-00,461.1,
Jacareí,352440,AMC 91-00,461.1,False
Jacareí,352440,AMC 1872-00,461.1,
Jacareí,352440,AMC 70-00,461.1,False
Jacareí,3524402,Municípios,461.1,False
Jaci,352450,AMC 60-00,144.8,
Jaci,352450,AMC 70-00,144.8,False
Jaci,352450,AMC 91-00,144.8,False
Jaci,3524501,Municípios,144.8,False
Jacupiranga,3524600,Municípios,709.9,False
Jaguariúna,3524709,Municípios,142.8,False
Jales,3524808,Municípios,369.8,False
Jambeiro,352490,AMC 20-00,184.2,
Jambeiro,352490,AMC 60-00,184.2,
Jambeiro,352490,AMC 40-00,184.2,
Jambeiro,352490,AMC 91-00,184.2,False
Jambeiro,352490,AMC 70-00,184.2,False
Jambeiro,3524907,Municípios,184.2,False
Jandira,352500,AMC 70-00,17.6,False
Jandira,352500,AMC 91-00,17.6,False
Jandira,3525003,Municípios,17.6,False
Jardinópolis,352510,AMC 20-00,504.8,
Jardinópolis,352510,AMC 40-00,504.8,
Jardinópolis,352510,AMC 60-00,504.8,
Jardinópolis,352510,AMC 91-00,504.8,False
Jardinópolis,352510,AMC 70-00,504.8,False
Jardinópolis,3525102,Municípios,504.8,False
Jarinu,352520,AMC 60-00,208.1,
Jarinu,352520,AMC 70-00,208.1,False
Jarinu,352520,AMC 91-00,208.1,False
Jarinu,3525201,Municípios,208.1,False
Jaú,352530,AMC 60-00,690.1,
Jaú,352530,AMC 40-00,690.1,
Jaú,352530,AMC 20-00,690.1,
Jaú,352530,AMC 91-00,690.1,False
Jaú,352530,AMC 70-00,690.1,False
Jaú,3525300,Municípios,690.1,False
Jeriquara,352540,AMC 70-00,141.4,False
Jeriquara,352540,AMC 91-00,141.4,False
Jeriquara,3525409,Municípios,141.4,False
Joanópolis,352550,AMC 20-00,375.5,
Joanópolis,352550,AMC 40-00,375.5,
Joanópolis,352550,AMC 60-00,375.5,
Joanópolis,352550,AMC 91-00,375.5,False
Joanópolis,352550,AMC 70-00,375.5,False
Joanópolis,3525508,Municípios,375.5,False
João Ramalho,352560,AMC 60-00,417.1,
João Ramalho,352560,AMC 70-00,417.1,False
João Ramalho,352560,AMC 91-00,417.1,False
João Ramalho,3525607,Municípios,417.1,False
José Bonifácio,3525706,Municípios,861.0,False
Júlio Mesquita,352580,AMC 60-00,128.5,
Júlio Mesquita,352580,AMC 91-00,128.5,False
Júlio Mesquita,352580,AMC 70-00,128.5,False
Júlio Mesquita,3525805,Municípios,128.5,False
Jumirim,3525854,Municípios,56.9,False
Jundiaí,352590,AMC 70-00,433.0,False
Jundiaí,352590,AMC 91-00,433.0,False
Jundiaí,3525904,Municípios,433.0,False
Junqueirópolis,352600,AMC 60-00,584.4,
Junqueirópolis,352600,AMC 91-00,584.4,False
Junqueirópolis,352600,AMC 70-00,584.4,False
Junqueirópolis,3526001,Municípios,584.4,False
Juquiá,352610,AMC 60-00,822.8,
Juquiá,352610,AMC 70-00,822.8,False
Juquiá,352610,AMC 91-00,822.8,False
Juquiá,3526100,Municípios,822.8,False
Juquitiba,352620,AMC 91-00,522.8,False
Juquitiba,352620,AMC 70-00,522.8,False
Juquitiba,3526209,Municípios,522.8,False
Lagoinha,352630,AMC 60-00,256.5,
Lagoinha,352630,AMC 70-00,256.5,False
Lagoinha,352630,AMC 91-00,256.5,False
Lagoinha,3526308,Municípios,256.5,False
Laranjal Paulista,352640,AMC 20-00,388.8,
Laranjal Paulista,352640,AMC 60-00,388.8,
Laranjal Paulista,352640,AMC 40-00,388.8,
Laranjal Paulista,352640,AMC 91-00,388.8,False
Laranjal Paulista,352640,AMC 70-00,388.8,False
Laranjal Paulista,3526407,Municípios,388.8,False
Lavínia,352650,AMC 60-00,540.0,
Lavínia,352650,AMC 70-00,540.0,False
Lavínia,352650,AMC 91-00,540.0,False
Lavínia,3526506,Municípios,540.0,False
Lavrinhas,352660,AMC 60-00,167.3,
Lavrinhas,352660,AMC 40-00,167.3,
Lavrinhas,352660,AMC 20-00,167.3,
Lavrinhas,352660,AMC 91-00,167.3,False
Lavrinhas,352660,AMC 70-00,167.3,False
Lavrinhas,3526605,Municípios,167.3,False
Leme,352670,AMC 60-00,404.1,
Leme,352670,AMC 70-00,404.1,False
Leme,352670,AMC 91-00,404.1,False
Leme,3526704,Municípios,404.1,False
Lençóis Paulista,3526803,Municípios,805.8,False
Limeira,352690,AMC 60-00,582.4,
Limeira,352690,AMC 91-00,582.4,False
Limeira,352690,AMC 70-00,582.4,False
Limeira,3526902,Municípios,582.4,False
Lindóia,352700,AMC 70-00,48.7,False
Lindóia,352700,AMC 91-00,48.7,False
Lindóia,3527009,Municípios,48.7,False
Lins,352710,AMC 60-00,572.9,
Lins,352710,AMC 91-00,572.9,False
Lins,352710,AMC 70-00,572.9,False
Lins,3527108,Municípios,572.9,False
Lorena,3527207,Municípios,417.5,False
Lourdes,3527256,Municípios,114.1,False
Louveira,352730,AMC 70-00,55.4,False
Louveira,352730,AMC 91-00,55.4,False
Louveira,3527306,Municípios,55.4,False
Lucélia,3527405,Municípios,315.3,False
Lucianópolis,352750,AMC 60-00,191.4,
Lucianópolis,352750,AMC 91-00,191.4,False
Lucianópolis,352750,AMC 70-00,191.4,False
Lucianópolis,3527504,Municípios,191.4,False
Luís Antônio,352760,AMC 60-00,599.2,
Luís Antônio,352760,AMC 70-00,599.2,False
Luís Antônio,352760,AMC 91-00,599.2,False
Luís Antônio,3527603,Municípios,599.2,False
Luiziânia,352770,AMC 60-00,167.4,
Luiziânia,352770,AMC 91-00,167.4,False
Luiziânia,352770,AMC 70-00,167.4,False
Luiziânia,3527702,Municípios,167.4,False
Lupércio,352780,AMC 60-00,155.4,
Lupércio,352780,AMC 70-00,155.4,False
Lupércio,352780,AMC 91-00,155.4,False
Lupércio,3527801,Municípios,155.4,False
Lutécia,352790,AMC 60-00,475.8,
Lutécia,352790,AMC 91-00,475.8,False
Lutécia,352790,AMC 70-00,475.8,False
Lutécia,3527900,Municípios,475.8,False
Macatuba,352800,AMC 60-00,226.7,
Macatuba,352800,AMC 40-00,226.7,
Macatuba,352800,AMC 70-00,226.7,False
Macatuba,352800,AMC 91-00,226.7,False
Macatuba,3528007,Municípios,226.7,False
Macaubal,352810,AMC 91-00,249.4,False
Macaubal,352810,AMC 70-00,249.4,False
Macaubal,3528106,Municípios,249.4,False
Macedônia,352820,AMC 70-00,330.1,False
Macedônia,352820,AMC 91-00,330.1,False
Macedônia,3528205,Municípios,330.1,False
Magda,352830,AMC 60-00,313.0,
Magda,352830,AMC 91-00,313.0,False
Magda,352830,AMC 70-00,313.0,False
Magda,3528304,Municípios,313.0,False
Mairinque,3528403,Municípios,210.2,False
Mairiporã,352850,AMC 60-00,322.2,
Mairiporã,352850,AMC 70-00,322.2,False
Mairiporã,352850,AMC 91-00,322.2,False
Mairiporã,3528502,Municípios,322.2,False
Manduri,352860,AMC 91-00,229.4,False
Manduri,352860,AMC 70-00,229.4,False
Manduri,3528601,Municípios,229.4,False
Marabá Paulista,352870,AMC 70-00,919.5,False
Marabá Paulista,352870,AMC 91-00,919.5,False
Marabá Paulista,3528700,Municípios,919.5,False
Maracaí,352880,AMC 91-00,534.3,False
Maracaí,352880,AMC 70-00,534.3,False
Maracaí,3528809,Municípios,534.3,False
Marapoama,3528858,Municípios,113.6,False
Mariápolis,352890,AMC 60-00,186.6,
Mariápolis,352890,AMC 70-00,186.6,False
Mariápolis,352890,AMC 91-00,186.6,False
Mariápolis,3528908,Municípios,186.6,False
Marília,352900,AMC 60-00,1173.1,
Marília,352900,AMC 91-00,1173.1,False
Marília,352900,AMC 70-00,1173.1,False
Marília,3529005,Municípios,1173.1,False
Marinópolis,352910,AMC 70-00,78.3,False
Marinópolis,352910,AMC 91-00,78.3,False
Marinópolis,3529104,Municípios,78.3,False
Martinópolis,352920,AMC 60-00,1256.4,
Martinópolis,352920,AMC 40-00,1256.4,
Martinópolis,352920,AMC 91-00,1256.4,False
Martinópolis,352920,AMC 70-00,1256.4,False
Martinópolis,3529203,Municípios,1256.4,False
Matão,352930,AMC 70-00,528.4,False
Matão,352930,AMC 91-00,528.4,False
Matão,3529302,Municípios,528.4,False
Mauá,352940,AMC 60-00,62.6,
Mauá,352940,AMC 91-00,62.6,False
Mauá,352940,AMC 70-00,62.6,False
Mauá,3529401,Municípios,62.6,False
Mendonça,352950,AMC 60-00,195.5,
Mendonça,352950,AMC 70-00,195.5,False
Mendonça,352950,AMC 91-00,195.5,False
Mendonça,3529500,Municípios,195.5,False
Meridiano,352960,AMC 60-00,228.8,
Meridiano,352960,AMC 91-00,228.8,False
Meridiano,352960,AMC 70-00,228.8,False
Meridiano,3529609,Municípios,228.8,False
Mesópolis,3529658,Municípios,161.7,False
Miguelópolis,352970,AMC 60-00,829.3,
Miguelópolis,352970,AMC 70-00,829.3,False
Miguelópolis,352970,AMC 91-00,829.3,False
Miguelópolis,3529708,Municípios,829.3,False
Mineiros do Tietê,352980,AMC 60-00,212.4,
Mineiros do Tietê,352980,AMC 40-00,212.4,
Mineiros do Tietê,352980,AMC 20-00,212.4,
Mineiros do Tietê,352980,AMC 91-00,212.4,False
Mineiros do Tietê,352980,AMC 70-00,212.4,False
Mineiros do Tietê,3529807,Municípios,212.4,False
Miracatu,352990,AMC 60-00,1003.0,
Miracatu,352990,AMC 70-00,1003.0,False
Miracatu,352990,AMC 91-00,1003.0,False
Miracatu,3529906,Municípios,1003.0,False
Mira Estrela,353000,AMC 91-00,217.8,False
Mira Estrela,353000,AMC 70-00,217.8,False
Mira Estrela,3530003,Municípios,217.8,False
Mirandópolis,353010,AMC 60-00,920.8,
Mirandópolis,353010,AMC 70-00,920.8,False
Mirandópolis,353010,AMC 91-00,920.8,False
Mirandópolis,3530102,Municípios,920.8,False
Mirante do Paranapanema,353020,AMC 60-00,1240.9,
Mirante do Paranapanema,353020,AMC 91-00,1240.9,False
Mirante do Paranapanema,353020,AMC 70-00,1240.9,False
Mirante do Paranapanema,3530201,Municípios,1240.9,False
Mirassol,353030,AMC 60-00,244.5,
Mirassol,353030,AMC 70-00,244.5,False
Mirassol,353030,AMC 91-00,244.5,False
Mirassol,3530300,Municípios,244.5,False
Mirassolândia,353040,AMC 60-00,166.9,
Mirassolândia,353040,AMC 91-00,166.9,False
